mu sigma
2.8923682679399434 4.055237542473815
2.8304640933925964 3.9718877373696206
2.952883541411966 4.057003464336222
3.023448195273695 3.9750795896084186
2.9465648170301613 3.9208177259534738
3.011938802058335 3.9544353396162326
3.015666992891547 4.018879931620783
2.9345714872944866 3.919946068980223
2.853812695602569 4.035708335067254
2.835935886829225 3.963428943182471
2.9596265057850553 3.9241415954840737
2.837791369617431 3.960761025349875
2.829577380871263 3.9964955577394425
2.8300432353121017 3.979786975023022
3.0031500911559146 3.9469694716090666
2.8317743235299346 3.974656555227738
2.839379308294291 3.9593423798501033
2.9177060965454515 3.920926153809488
2.9424276097900712 4.0568200135972905
2.930633081063115 3.920841068712936
2.8419799719229246 4.0224282158051885
2.9244754112003317 3.9208273109275877
2.8607087310390766 3.9393384978548576
2.8910291504746386 3.925806441388046
2.833248145070688 3.9726338135377417
2.9035838363731097 3.923090903798615
2.8827192490404707 4.0496099726297885
3.020722531195797 4.0028224911860875
2.8401407461401234 3.9599216538290287
2.91069706119817 4.0560857218362765
3.01396610874058 4.017080408928374
2.966642457848564 3.9277330571466997
2.9684970812672926 3.9286168524179415
2.9497375413207205 3.9237626566243557
3.0091528195430977 4.023019010958746
3.0017478697767452 4.030440445045297
2.9873117662966746 4.04091369940803
3.020379316163206 4.000102907405677
2.869013844198097 3.935902425097706
2.9446547845157776 3.923356745053429
2.87532548141024 3.932902428304534
2.95699043833719 4.052555244214413
2.8909189400870314 4.051096880440681
2.9566466451646605 3.9257936612393287
2.9828112624432963 4.042738109794119
2.9849648017630703 3.93706224743683
2.977814764560362 4.044931966704672
3.0080353131287216 4.022488866604788
2.8811165108879466 3.93108201884629
2.981015096647117 4.04320555727528
2.993717334028501 4.035496879216696
2.989042950907667 3.9399407280243604
2.964335187250037 4.049683369471126
3.018284276947546 4.001548046380744
2.9185014798815065 4.054764845214133
2.9415572199634337 4.054051486673895
2.849301963366938 4.025467301704538
2.992213748209327 3.9432336012876776
3.013975494007961 3.9684717069719775
2.8451878166966393 4.019684179797645
2.9208527585601614 4.054123581172332
3.0021956216847947 3.9520058173296655
2.8708086216056006 4.040845691915381
2.839226036575199 3.9691604452180598
3.0158201328309495 4.004684331079453
2.854189708867711 3.949461919814554
2.8991496162747423 4.050827454475299
2.9979933605143874 4.029677947577666
2.883170842011337 4.045903225185746
2.9245809650209154 4.053576014918439
3.017470294224578 3.995061500000168
3.013907775229459 3.970543640112264
3.009202494348368 3.9620749555954045
2.923980173098858 3.9248125290068625
2.9677176559720033 4.046403317529769
2.8364243600494135 3.9821012565650573
2.8360332345188404 3.9920613986923943
3.0102859493184013 4.013800606832794
3.0170251285920404 3.991216539829644
2.8364686161569113 3.9871306138327274
2.921298149437603 4.052751645042571
2.924030302037376 3.9253393585130585
2.90310923910453 4.050598678739974
2.850129214677901 4.022857648675208
2.871365611478982 3.9388249972721017
2.9459227622348196 3.926853660559373
2.962156336218108 4.047587655699502
3.0114704213047636 4.010314126242023
2.968981601667786 4.045190761221823
2.9654250830828195 4.046442902243836
2.98992847450209 4.034290251843411
2.9734431970703756 4.043296955093121
2.9603933843883947 3.9302854761586206
2.993940245887302 4.031109289293499
3.0161124799535215 3.993794156365432
3.014570744062896 3.977398957230544
2.847309639227047 3.959898615457072
3.0151674485667166 3.980698482613976
2.97270026058416 4.043198282201426
2.90992410160711 3.9270557336706116
2.9155945839337205 3.926480503291199
2.963432805500703 3.93167521802715
2.96631294518049 4.045501765084506
2.9380341901142737 4.051511955784086
3.005035090972138 3.9594852713587736
2.8944387885862666 3.930452981651472
2.899603135434761 4.04887656459702
2.934166420281475 4.051568025955091
3.011521355716595 3.9710160474307035
2.842059790886256 3.9703929210050832
2.840796468800858 4.003821801773798
2.910201525564019 3.927696936289531
2.874397099231068 3.9389484938336317
3.006093927615539 4.015869947077751
2.856082618687807 3.9520442725361855
2.8447246310263177 3.9665981430839556
2.8481908076827147 3.96110228203981
3.000951951115103 3.9559513266286648
2.861455963140373 4.030808545469415
2.8480614717031734 4.016855777846642
3.0117191794832108 3.974073530559613
2.8885909355340424 3.9333792616182484
2.9940222407707067 4.028486311873145
2.887616275719464 3.9337535214895913
2.992902831220686 3.9490905768340494
2.9350061282668545 4.05032169452836
2.8469884622991275 3.9643554002286656
2.841298410955887 4.00099140627334
2.9248783250686117 4.05049181793876
3.013504547802353 3.9863896995279555
2.928631773083787 4.05038166336068
2.8664913252694255 4.033340630961124
2.9686627974568998 4.0427541581232
2.9709511334492786 3.9362883461739893
2.915739577074191 3.9281358332706455
3.0128644062467274 3.98245287738714
2.865388008702329 4.032409308052692
3.008468046613073 4.009260446205175
2.840036910238098 3.9898016899695334
3.011327955100356 3.976808312283878
2.9654449371127405 3.9344470991803115
2.857486579653509 4.025708598318634
2.8746114186201632 3.9403439441635553
2.9507901639085987 4.047601831259494
3.010084091780866 4.004395790810743
3.0117096518187854 3.9986703391402934
2.988097477266134 3.946405958520597
3.0123161464233084 3.9949722194357262
3.004141546934629 4.015571567676374
2.8963432593825704 4.045872725229332
3.012538581507644 3.990658055768582
2.913465391497132 4.049020288156036
2.896776684512663 3.932146684924387
2.9816351994308525 3.9425438460499347
2.9879752978922776 3.9467455707488464
3.0001188458227253 3.9579215004940416
2.9298175528460746 4.049531238579011
2.949868768526473 3.930876342345049
2.922229287386527 4.0492913429900215
2.9620142134642133 4.0439388386117185
2.860036485536249 4.026778965432988
2.988743644379367 4.030423869426355
2.9881911386150692 4.030823809625823
2.9312427540470978 4.049178420417207
2.841496952768633 3.9891857452653365
2.8700533014424012 3.9440926935020473
2.884180081053679 3.936941059793546
2.9432053435302628 4.047851905128284
2.903187669817347 4.046583024270759
2.9369541316667496 3.9294895969053054
2.922082111883391 4.048674576335402
2.851189186812171 3.962116499457494
2.843618828238041 4.000294055599065
2.9970172334760887 3.9560913409814855
2.9756856137040666 3.9404835645166862
2.8673544120242385 3.9466159305939037
2.9153371384026125 3.9298908131742403
2.895339492886764 3.933656445054936
2.8688648592577977 4.032347268405082
2.863162814849211 4.028156764387473
2.956077029811066 3.9332553067808815
2.9854384500028983 3.9467955832520705
2.862796256800537 3.950712748752793
3.0102593559701973 3.9923284635867726
2.9721448399822368 4.038550382745968
2.9738490655129155 3.9402435111658742
3.0094960740847334 3.9966783154893126
2.9086872860731248 3.931267551490634
3.008767976854151 3.978533170537344
2.8680162964183413 4.030887628453001
2.999047713952115 3.9599619648209767
3.001531368742833 4.014795784419208
2.9440908323627637 4.046520006870548
2.958479179861839 4.043307653023671
2.948927975277077 3.932327299401267
2.844360907093667 3.996607851488389
2.8831219118757634 4.038852668566918
2.8508330729141647 4.012711048977001
3.009167732231221 3.994109032889896
2.927038814364362 4.0474895354663545
2.929620770306618 3.930550045518025
2.9427475562326313 4.0461949700859545
2.9008411125810056 4.044391243895539
2.9293654680892023 3.930606195398718
2.9713174678345133 4.038033375464378
3.000979600201114 4.014242339450014
2.9435249558105254 3.931971621284382
2.9404914442979657 4.046217275908505
2.952131713960302 3.9336926505421026
2.9420427504024995 4.045984338988339
2.954581258560106 3.9343782931327755
2.851941032763809 4.012787005228894
2.8473467465320033 4.003350945730037
2.9083698625375725 3.9325284630083317
2.954699374819197 4.043263249414625
2.8549198628020838 3.961263979003627
2.9206866237478364 3.9312813920800673
3.0001662187367595 4.014070200367454
2.982408919672271 4.031060610565014
2.8453681099177084 3.9843838740862907
2.944921882696722 4.045077068778255
2.956056791776895 4.042636920762881
2.999164948720197 3.9628537421540946
3.0079433078216704 3.9920577666975934
3.006370662826039 4.000653942402686
2.928502908729664 3.9314394949866
2.8618743055429614 3.9542715193296165
2.849886621765854 4.007397303540859
2.9958518883384864 4.018769549652513
3.0049095060602338 4.00319580422296
2.8638798062528013 4.024918136027667
2.9957648033456925 3.9594991612298793
3.002164052889008 4.009149645942782
2.8699421362391466 3.9484258116578674
2.9243029961734246 4.045810047595013
2.9835569039652294 4.029222587513124
2.9440102045941243 3.9334149298332974
2.9339976941288204 4.045431573051841
2.98150495129397 3.947818544548042
2.915328865780949 3.932935803326053
3.0007678967053555 4.009959669322729
2.9382974797307257 4.0447310752215175
2.960303009541735 3.9377550894697273
2.8617712723791704 3.956142824803117
3.0026382287869495 3.9720150235994516
3.0009816109335428 4.009203845471407
2.8887519748334882 3.939382697903678
3.00428387752206 4.001455507023901
3.00600265475728 3.985244795629625
2.9957027870732706 3.961164479763494
2.855770071710227 4.01435922928756
2.8902575726915436 3.9389872413271485
2.9889779764834756 3.954166152610274
2.9628447792266597 3.9389331446937885
3.0048844874108114 3.97953400930109
2.971181394350892 4.035354949020011
2.9405481319586757 3.933828685931501
2.9487203684578014 3.935314103610456
2.962653578751722 3.939329920418041
2.9111511274346027 4.043487384748696
2.8844784295138353 3.941930631704667
3.00494833152007 3.983789868235318
2.884204654803841 3.942124630152046
2.8612845113982277 3.9581289837976463
2.930592858427908 3.933398859093714
2.9130135164515454 4.043480359951445
2.9713865196413636 3.943363828963539
2.860815149189573 3.9588247564389474
2.8488156385353975 3.995502510059346
3.000130108758898 3.969826946600474
2.879396008065436 4.033069906284192
2.989180652495688 4.022263020405843
2.8538569025664815 4.009389828640655
2.884459374548491 3.9422725283611015
2.8897393411375325 3.9401636500479063
2.93334771344283 3.9337955009718115
2.9507603979696486 4.041415219601383
2.8826697173776354 4.034559515627808
2.9180255135297344 3.9339588993036094
3.0024339184404334 4.001789198892405
2.902017554796422 4.041127793790144
2.86016770714933 4.017638128813209
2.8488949758841504 3.9862592501842355
2.849014475025685 3.991229990369364
3.0022219114148787 4.0016013444289875
2.9842659219667667 3.9521217440761216
2.999852459667799 4.007166988560217
2.8720787509005756 4.027887141352107
3.004051814580403 3.9861338361089045
2.8647089317654673 4.0217588202287775
2.868315440932184 3.952990673377067
2.9484973860050667 4.041310926165738
2.9905038353957067 4.019753954068231
2.9167403033979755 3.9346333119281205
2.8899754047729926 3.940779536035925
2.852001714877746 3.9749127843702206
2.8949090856479964 3.939129389797067
2.9925006490547905 4.017353632719894
2.852611607522922 3.9738913442031087
2.89522661180177 4.038530496781651
2.8538549383193863 3.971298925683481
2.8621975294041584 4.018636418085748
2.955350895347624 4.039299818977627
2.852019066590147 4.00191683698619
2.8577404309583017 3.9650020696519004
2.886528269329697 3.9426166552308377
2.874197526769934 4.028433406123185
2.8503970427406697 3.98339197007582
2.8501495114079933 3.9924020038485035
2.943613446907962 3.9360668367332172
2.956307401321519 4.038728044066186
2.986625960991055 4.0224763075323295
2.8527982010674835 3.9750196475288333
2.9488922641609268 3.9371745409213985
2.9575088424459155 3.939478509503326
2.9595460040534305 4.037519441876338
2.9535993448105575 4.039208074936411
2.9116723193194076 3.9360309966292277
2.9332461753128136 4.042378739724322
2.9025267716396153 3.937875508950057
2.8522049134425025 3.9994734044874556
2.8847615833061133 3.94416249298063
3.0007134375082534 4.0002895485191505
2.969507506565671 4.033013355525143
2.99896250684764 4.0047421928914995
2.884924624766382 3.9442391393233853
2.984156070463481 3.954193311020231
2.8948679970380438 4.037325241570751
2.9201160753989344 4.042036555337767
2.9133962341544954 3.936268191449126
2.999075898711573 4.003824461913345
2.8519616874245832 3.996334855501463
3.0019560730909203 3.991080553495924
2.9527641124846693 3.9389174587738394
2.9944979009341655 3.9659518373975824
2.941581999732624 4.0409228853206605
2.9982270755643015 4.005071906494557
2.852475029423396 3.9973917392243257
2.8533315609076237 3.9775611030023414
2.9597618094085165 4.036433928748901
2.8623319758483845 4.016003497761058
2.9966623723209977 4.00764624576723
2.853356562708867 3.9996469235027057
2.8678775870178534 4.021641317321286
2.856439127486174 4.006939592055054
2.85916261339156 3.966449499374203
2.9079610422414697 3.937759270854988
2.950454959849819 3.938949439301359
2.8535640172842616 3.9985592382308486
2.9614914201237834 3.942421097301332
2.903189081019968 3.9390031464773214
2.8527855012081806 3.9941425812483473
3.000841551948677 3.9884358141130694
2.853234772861977 3.996521192482812
2.976113111959304 3.9498125167927207
2.9075660223768183 3.9382106517583466
2.997916135463922 4.00298732244129
2.990659386630559 4.015130619219835
2.8786098064125065 3.9490772324643686
2.9095287091962008 4.039654418226725
2.9850394581959288 4.020907516328449
2.998059763160726 3.9755121036325924
2.8935116286826768 4.035491460897369
2.886480641360712 3.9450398055933706
2.9259736322337586 3.936680383695296
2.8720375662685096 4.023824415202217
2.9713272526797985 3.9474473036688513
2.9257998294201686 4.040842091310216
2.9545993448221144 3.940654696452307
2.876046817507512 4.0265963813775985
2.8532188290350646 3.987547325644056
2.91658650106592 4.04018025108495
2.9994956949126195 3.9932967889770774
2.9657095002177227 4.032462663579367
2.9796574540592458 3.953316762781966
2.9996597503636924 3.9897824263879142
2.8631247539804523 4.0143483356324925
2.935563968866422 4.04001948831705
2.9218734720745694 4.0402475361437595
2.9082794574238537 4.038670754693097
2.8694018005654423 3.956932789509957
2.9969614422189386 3.9754591145786646
2.871708156684033 4.022647863516295
2.999039212556505 3.983668921731021
2.9561803152543416 3.9417649214440926
2.8539651778591155 3.9886554571193376
2.936830945782943 3.9379063607706746
2.950719253953957 4.037254527659679
2.998718776950613 3.995103784728066
2.9835305115323996 4.0207238394646465
2.8541736480607893 3.9916215800184136
2.996212845999983 4.003260600835432
2.997826521037096 3.9792801882695734
2.8777229423874293 3.9510226219086397
2.9637258920041134 4.032802175309753
2.872909615784608 3.95462808914168
2.9812618621282443 4.022293948489322
2.9939927190839812 3.970350496216222
2.9189984676759106 4.039566855124539
2.8550355621476733 3.9823659097449227
2.877243614558833 3.9516102689231976
2.868037802262693 3.959260192435049
2.9897027961907354 3.964339969199446
2.859780891964335 4.007607810981256
2.9735167889050773 4.027311574939159
2.8631329664744722 4.012511258276813
2.8990318315420542 3.941918993849743
2.935716735061689 4.039077521812174
2.866516556532861 3.9612126432512724
2.954242950059463 4.0354361333879964
2.8814223786815543 3.9496612757702807
2.8625482638493285 4.011172245381719
2.8941183251210694 3.943845390006345
2.934938277062696 3.938658137184399
2.9977471824201825 3.992108941808877
2.9632462329958043 3.9455599813371753
2.905041255280523 4.036754414076965
2.9939774412053892 3.9724340335680135
2.994304883373677 3.973157909152647
2.8784681668743204 4.025859228097375
2.9561780786656877 4.0345615450557
2.855506435862716 3.987601908292377
2.9937959221218264 4.005471538938954
2.9688737418892774 3.948328890301979
2.9236636194247563 4.0389231734709865
2.8791310739375273 3.951520964111972
2.8587143630152014 3.974331749757539
2.997442247662133 3.9918092027343883
2.9960516753077835 3.9786106324291537
2.941154731806086 4.037800825316064
2.8943090356197585 3.944198472412
2.9411212731673144 3.9397468405696325
2.900295013634423 3.9423676610918506
2.966604842509402 3.9475884824075678
2.9019569411276254 4.035335756684781
2.868361314269883 3.9609816347512714
2.8893865764716784 3.946620816719823
2.863921962925848 4.011213298585624
2.986803496603849 3.9632866373816773
2.9057911910829293 3.941414055459257
2.9765651358523124 3.9539937949193895
2.880517480416085 3.951468458131581
2.8613983968874033 4.006835772236874
2.900182353518834 3.9429556002681343
2.896134314842903 3.9443262789160105
2.9949537000848734 3.9786044952753405
2.9712415321694032 3.950783032682957
2.9959449883134823 3.994810575851872
2.963382968243959 4.030725476990927
2.988063591914348 4.012219216110935
2.8723488241026987 3.957808252081307
2.898357493992702 3.9436685631325767
2.99567876177257 3.981897002081393
2.9470232466791524 3.94162627348283
2.8776325682152213 3.953774192143407
2.867849146894078 4.01521237179625
2.938870766850875 4.037177576458299
2.9792211779246474 4.02096338061937
2.906880310166104 3.9416146980385074
2.907194022260608 3.9415584328905693
2.914905685794067 4.037152035336387
2.886376468347788 3.948724420280703
2.857533951776322 3.983907458100714
2.8950455969397177 3.945021600968327
2.948439139738664 3.942144682382911
2.8594079715677276 3.9769513335034947
2.931485663173179 4.037595860054793
2.9212985305486945 4.037520877309318
2.9231668024027373 4.037572088896582
2.85880317852272 3.9978326352744316
2.861551161509148 3.972560983534861
2.8836889587540693 4.026951448525929
2.8589763582885768 3.998363578243814
2.857861466124536 3.9924597623742515
2.857817113655142 3.985977932812074
2.9062172448807098 3.942167224845374
2.8582529156644663 3.9945370671174167
2.9180205124430123 3.940478009256697
2.8932105861720867 3.946327814796112
2.8663311237787332 3.965666378495526
2.93234953283633 4.037008221488437
2.861963584777352 3.972767446633419
2.994841958835807 3.992955685591494
2.981990615586912 3.960335723935848
2.9810315900648487 3.9595139401769446
2.8639187817516802 4.007960329638393
2.861958832027839 4.004351204500338
2.904650087607024 3.9429922920741047
2.9914474096759154 4.003902015220458
2.862996573611885 3.971489180644479
2.8918105381322396 3.9473179925445656
2.994732570315942 3.990009358582755
2.9339330517520326 3.9408707405141303
2.872635846032631 3.959504859862823
2.9465086242483842 3.9427256334697502
2.955078975670464 3.9450945376926927
2.962041214522471 3.9478161157661544
2.9545677834739377 4.0323627833664295
2.9025729801010964 4.033473567866599
2.9337426651783676 3.941090603292297
2.893478825424993 3.9469851131569573
2.860389656617458 3.9984673287053774
2.9885032474356663 3.969514038221205
2.94732370866289 4.034194108756801
2.994006614732215 3.9924898137808453
2.926565233186629 3.9409401186003628
2.9379888243989107 3.941670188465985
2.992905789150334 3.980154846939291
2.956760726095197 4.031293762930364
2.987172209349132 4.0095880959099315
2.8657097941099385 3.968546277355388
2.8822802094110846 4.024431614735531
2.8675584525327102 3.9661483315685473
2.9852546570015255 4.011829666996842
2.8711140327215645 4.015311894289592
2.992432360691986 3.9978225213737124
2.993084176401772 3.9826262012062124
2.8699312884555956 4.0139655699923225
2.865019041860694 3.970342098508703
2.8888977252087438 4.027772998543975
2.860077146486761 3.987024038102706
2.861406119062619 3.979335735063316
2.9931223944384575 3.9902445842700613
2.9549891158571926 3.9461707443294824
2.9712303525182966 3.9538561891703448
2.9699228902028194 4.024400238408383
2.9930998818992482 3.9877223090655387
2.9844479052469546 3.965792670049235
2.8613625513917693 3.99696521160113
2.877739409387363 4.020325749852123
2.863116418416663 4.0018663907098215
2.873275300714237 3.9611169547631047
2.8610019031685825 3.9831126113459474
2.867351424914106 4.00945152341294
2.861010841204495 3.9943265653312894
2.915665756617954 3.9425967266027246
2.98325080196367 3.9646754659994032
2.9896746263799736 3.9748012661585506
2.8727320465525548 3.9618431924499307
2.864984264096571 3.9721565386031976
2.9747870802048024 3.956838664999847
2.896626120313913 4.030208077282156
2.9103492880893542 3.943501947844547
2.9464696266734767 4.033129932060281
2.860821806193826 3.986859497771809
2.8984041942122083 4.030757747753907
2.8616259083295006 3.981355187433137
2.9051925525661284 3.944679154621763
2.8609476964002933 3.9864974757082563
2.904600451043611 3.9448719143968227
2.869597329510751 4.011753616671064
2.8945205176070257 4.0291697058428495
2.871778867265774 3.9633272530942536
2.9046841802034846 3.9450138537698543
2.973957335887972 3.9566618153257127
2.863668348224018 4.00156321287677
2.98863023595698 4.0037572270718025
2.9919492365487264 3.9919374116623327
2.983150751930422 3.965373081482073
2.881309911124398 4.022074160372557
2.8720742389659213 4.014208452788571
2.9777075086352855 3.959873980090019
2.901780307123598 3.9459610166475776
2.9796189510406874 4.015723303766933
2.9443445350980464 3.9442238806483276
2.869573724242546 4.011153537697821
2.8663557422750356 4.006397205165857
2.8640079525654882 4.001686928637352
2.9330675751788036 4.034576513899994
2.9729028389859367 4.021213433371118
2.8614966664921178 3.9871257069083343
2.950156011074828 3.945709291342272
2.981394341512582 3.9638703462121843
2.905829497605126 4.032259602043655
2.9903213384197302 3.997991574523755
2.927378978441749 4.034622367862029
2.9727233300177716 4.0210698305242865
2.9367954101635405 3.9433210236436977
2.9113270934202977 3.9440592827248695
2.9766702748417213 4.01790921707182
2.9810438739415837 3.9637746205567694
2.925086943488976 3.942825565179321
2.862453257867066 3.982305416239591
2.927516424435038 4.034479148299742
2.9648062246016567 3.9517311488395315
2.9912924394907243 3.9906532545487554
2.8778385980304164 3.9586781666411444
2.903500110532863 3.945952552169028
2.876218715715604 4.017329965014098
2.879224639339352 4.019774483471859
2.862037009004656 3.9879336429532506
2.8657946812381727 3.9736513860356
2.8638751380816103 3.978336789594035
2.883179918372939 4.022356074455077
2.910916932355067 3.944458712398035
2.8724243055990852 4.013334284444985
2.9814231321138784 4.012672667972044
2.8750404060064447 4.0159392395847355
2.975719901336828 3.9592552136086754
2.8650004010712333 4.001833806347874
2.8862254759615196 4.024104626484793
2.8721131433139133 4.012836661412535
2.987947663375328 3.9753776980702726
2.9521232345980386 3.9470379253607852
2.9791268610358816 4.014776697263376
2.9606331920192597 4.027086295993393
2.904745421211106 3.9461003906413215
2.8826972519089207 4.021614507814809
2.9875585713825763 4.002621546209601
2.891005767543934 4.026245231231266
2.8958313975952317 3.9490262108745355
2.865729819197497 4.002444680096749
2.975636777041074 3.9596682435825015
2.8638582536150112 3.980244378223748
2.9245696421318383 4.033796132395561
2.8901789512677563 4.025712125106295
2.9288570151944526 3.9435699562779156
2.863456197376011 3.9948895371340516
2.9732388054093213 3.957903821625759
2.8740410393506943 4.014194154692925
2.9354795677959675 3.9440508968619192
2.923962645827058 3.943692026930066
2.91703377542892 3.944194696560591
2.929821523521227 4.03354668071355
2.9658670885736806 3.9533502598865873
2.8934355083952177 4.026916168854273
2.9491200639633925 4.030570508145568
2.867273306142825 3.9730458393512906
2.869860151789153 3.9688662703622617
2.8644491234763443 3.980334474917071
2.98988237992954 3.987175205993552
2.9648077181092436 4.024229212924962
2.9841681453681934 4.007087175919251
2.921146219808071 4.033002621735658
2.87151334691887 4.010219952753922
2.8637799390923355 3.9911769867332643
2.970513917851326 3.9567575432018547
2.8675021405816845 4.003881318887163
2.93413407538699 4.032799109257773
2.925662968178047 4.033069841367624
2.988856485191108 3.9949407656580176
2.8652066573404418 3.997811407617604
2.93817560955877 3.9450369638840463
2.863975495843804 3.988407009189091
2.87579123559178 3.962794169815398
2.9540076329403098 4.028489452541851
2.971765184903953 3.9579605933900766
2.8824962849235263 4.020084426356379
2.865125411328351 3.9969636836988935
2.988190880017995 3.9966868289316855
2.8825001944676734 4.0200313307579005
2.9810659998268543 3.9668811552207606
2.948766082778885 3.9473098746091853
2.9293297833150795 3.9444920051150465
2.9071126974157293 4.030578630131982
2.988333018556194 3.981902377502086
2.9553538845374137 4.027797428699781
2.930543119089934 4.032634468274086
2.9684908150335394 4.021339485555878
2.9258759871669016 4.032691422407741
2.9497038189689784 4.029535730570547
2.9797910454828074 3.965834649298568
2.938071526444917 3.945392782926037
2.8785967593410895 4.016585951493536
2.97835466198638 3.9643113501888587
2.9848286829190043 3.973307661280008
2.910478564002628 4.031031297835964
2.981854942606124 4.008765151072059
2.98556871372252 3.974897747349377
2.9784554877022518 4.012827316742177
2.9471729620379254 3.9472660070569088
2.8845517601539443 3.956473937523063
2.889176969581097 3.9537357823142307
2.9729538250832768 4.0177889932582715
2.9772865201295735 4.0138808239828325
2.9173474135196216 4.031869942282112
2.9784067567293873 3.964742463367264
2.885807175724703 4.0214614546554746
2.865622859087847 3.995629084819589
2.909536458823867 3.9466801922072405
2.9272934170159894 4.032246894599473
2.9769435811662937 4.013884736304839
2.876940796400525 4.014445868402265
2.929951102224734 3.945101236665444
2.9701874779395365 3.957838972120221
2.9750490681927007 4.01538844138903
2.987845191052209 3.992010275745669
2.9033946711773937 4.02872518994556
2.9617318377640376 3.953180587452943
2.9094376803287423 4.030132641979676
2.959613620352667 3.952247681619151
2.9002152778702746 3.949661547618422
2.8877886562916313 3.955303365258518
2.9394368423392985 3.946378648955225
2.9818305813087838 4.007090848068414
2.948376707071181 4.028855979707093
2.8893393202623683 4.0226747625640105
2.8729999078535347 3.9683740977850084
2.9857977536414992 3.978788493597179
2.884206881478324 4.019419343081568
2.9354737729136984 4.031119655184909
2.9828875164706687 3.9724872462444445
2.9801498526718158 4.00888211423042
2.983285693209527 4.003968721962842
2.8908030218194005 4.0232109176417215
2.9341435110127714 3.946088643808877
2.9064333932321036 3.948240982238301
2.953908238816513 4.026854449586733
2.903229200312981 4.028104417721669
2.8734646325567055 4.009039842604842
2.971783781811549 4.017099468136174
2.9021537179701093 3.9495228821009603
2.94446511004039 3.947763447864532
2.875672986896772 3.9657257993440496
2.979355888151078 3.9678290836144083
2.967999123585041 4.019725995906181
2.9048654455014895 3.948811426585189
