m c
0.5364714492544191 -0.09443937850899609
0.4211878995240512 0.7676931697968197
0.4850774993797416 0.1194435824012503
0.4301849167191557 0.4729352448501416
0.5060226827638908 0.462407314015409
0.43097136756202803 0.468540781430133
0.42521745033949737 0.5224430040484016
0.44964520633718025 0.7091723850639045
0.5109098165395154 0.431407417156322
0.4162917125316531 0.6319822648659907
0.4514030903879057 0.32275293689344364
0.41517936157160285 0.658490690089264
0.5658389045367976 -0.016152157468895645
0.41455496074262604 0.6875669624071667
0.4928014826917279 0.5248060059060382
0.547331152308371 -0.10630821329914708
0.4493464732433267 0.3402951077648786
0.49288156843803216 0.0900412693124939
0.5143201256810316 0.4058911746700531
0.442187545857739 0.39341155070221756
0.41928601084492934 0.7296378598753019
0.43403938533164965 0.7357426880646454
0.5527396124449144 -0.10685669731518033
0.41674213244903746 0.667598855322677
0.4667698143503077 0.23364695262656454
0.41794798546626427 0.6385254238192375
0.4254105567300447 0.5417571351343198
0.47411973404559166 0.1929116169796088
0.5314794937560219 0.2913215092001673
0.4543038098369648 0.3142695142312699
0.4224976852328143 0.5800350372840946
0.5335115002845838 -0.0648166177153382
0.5050474712921814 0.451207960008277
0.41919452291123976 0.636513550749155
0.4184900753094916 0.6619759365100366
0.46465628215815075 0.25160929983686575
0.47115943321669584 0.2133343036003308
0.5141278198183825 0.004607414685427802
0.44835850028348617 0.6941251405090592
0.43539156703299803 0.7219083523136116
0.538764784862409 -0.0734411139635549
0.5618737720019142 -0.055721318909697004
0.49702734699999884 0.08218248716576593
0.41977986994053135 0.665795350898946
0.4212124828671665 0.7007163843603581
0.42190080258707174 0.6094992173522762
0.5614652138970047 -0.03434003557323617
0.4845067718936906 0.1447582843569446
0.56125216430102 -0.04632952397192702
0.5441665411183177 -0.08074908608244091
0.537183991828094 0.2401718636930319
0.5061861860386424 0.042957812566212894
0.45341468813418107 0.3300180147606304
0.5455318417366548 -0.08015964089623728
0.4647408580575238 0.6331258017012962
0.5605663506506449 -0.0349747933126876
0.4415594748064039 0.7036454558252365
0.5497162593924694 0.13241970401315717
0.531507321597724 0.2777248764053719
0.4708030641906379 0.2236347305397821
0.5049174478714946 0.4426571981686136
0.543389427586571 -0.07301613358283765
0.5432329643347001 0.18716622135195404
0.4271435141626734 0.7101857271463139
0.48755856478573933 0.13503305920560127
0.42208622550867464 0.6500959553720023
0.43703265911993083 0.45935848167011306
0.42220167684183824 0.659020689490359
0.5367937206182799 -0.056649772482702865
0.5476330845100195 -0.07374569120014507
0.42620848552560653 0.5744473640332028
0.4230791791737443 0.668423740920804
0.5575091024605106 -0.047617487785144075
0.42292652499147454 0.6592062776474523
0.5451111983987441 -0.06676063510985841
0.47541125241725757 0.2036008572906125
0.4518363925582688 0.6679032310262367
0.44350239674253844 0.41281365041775464
0.43607098762164315 0.7002980242815182
0.43795411437171256 0.4582376421461265
0.5568272597794686 0.023599884087385004
0.4494476724615577 0.6738725102270697
0.5131389327410658 0.3883915538159455
0.4327305260686787 0.701072901674979
0.527004842321242 0.29945683928278743
0.42900671208185054 0.6961920612841062
0.4311208644346168 0.6986667781059177
0.4244953804615689 0.6222106829104095
0.4256884573851535 0.6803773990879369
0.49506989248923483 0.48711806208043296
0.5090466872356191 0.042186743682663064
0.4501427787670531 0.6698293723947293
0.49487309497233795 0.1053148017636345
0.5483171425987127 0.12776951570116513
0.536603665551345 -0.04845147461558619
0.5466346971668113 -0.06293850502665643
0.46614695341692125 0.6165522345069605
0.4311805485371795 0.6961297351760058
0.552170546039671 0.08413024659813662
0.5184526778970319 0.3529759762235365
0.5013055152291052 0.07675568837945068
0.49680644929262224 0.47612950330496817
0.4474358228194494 0.674086312297538
0.4614876939997049 0.29287058079914496
0.5019597754554205 0.07588042199023448
0.4262134114632723 0.6669627671500216
0.5233265213664426 -0.007103117754726274
0.5543088169200614 -0.03830885852886201
0.522603565715974 -0.004025025665982618
0.5427128661011915 -0.05229945786121659
0.5341293575394193 0.24145586483977777
0.5026259245247622 0.4419660052906935
0.46397833820708956 0.6195541793138029
0.4277905138007677 0.6710948765612721
0.4274638564138264 0.5922221087157173
0.4766565187411095 0.5683050157912581
0.48149109111414234 0.17868946206569003
0.5446223615783065 -0.051034168298082605
0.5208761786090066 0.3318498900121223
0.5182875041242203 0.013548311292260529
0.5263843854802776 0.29392683789576646
0.4275896916246671 0.5987520441137759
0.5370688957110386 0.2149145093753697
0.468295006180353 0.6001061354765564
0.43339857114296143 0.5208511513627281
0.4917193472609618 0.12881931900032217
0.5007096699000737 0.08715225666648285
0.5376964384301551 -0.03801341319619711
0.5094122632765234 0.050019041277338694
0.5119349013794123 0.039996096014796034
0.43355879831454114 0.5210896254646182
0.5425017873574396 -0.04416319782943412
0.5469752159077944 -0.04492190545780805
0.4652307242292244 0.2761744541454809
0.4305227924855596 0.5587096552235988
0.5267001746782696 0.28911898887497545
0.42769356941950665 0.6148193198464522
0.43278671037905125 0.5316459257394754
0.42785963192793763 0.6169253245140607
0.5114211477787207 0.3861539026045109
0.4996357909668351 0.09375050942263963
0.4648127073457141 0.28040349486013927
0.4373256520006923 0.6764699897477957
0.503670462097678 0.07621968698518966
0.5400091737889323 -0.03690259815046204
0.5418772726224051 0.16669389322719042
0.43792340807157004 0.6734917609165829
0.43178478582854296 0.5512122099876233
0.5121959442270682 0.37891744888039813
0.4579261264631498 0.32742872235039755
0.42868804003713845 0.6216610704935381
0.46476570017951 0.2833438547893312
0.42966703896599634 0.5895286166392264
0.46426299416259587 0.2868163244378392
0.5075015398592767 0.0625022365165604
0.539622143035231 0.184239032847902
0.5409844696040988 0.17218604619856404
0.5519020948035845 0.03917680730770812
0.4324694793678828 0.5465762960725091
0.4292817889721475 0.6199804598712984
0.5192641990129263 0.01916501974843854
0.42942559559725746 0.6147202657206967
0.4897960767538714 0.14530659456252204
0.48202636328399107 0.18583298469431497
0.5483558613754613 0.090079813621327
0.5172768287847996 0.34408101985325557
0.49312944953398025 0.12952264820377302
0.5132266966218677 0.3690487363442938
0.43791998879853866 0.4909510988667649
0.5146704417217568 0.037550851530066875
0.43004597880343526 0.6097948497636407
0.44397876590171237 0.6598618675290608
0.4792972831408346 0.2019790475852581
0.502478763575467 0.4302147393643887
0.4464357052326529 0.4175284058074413
0.45692149075923816 0.6287056551231776
0.48529551645037095 0.5173259807292432
0.5421615170129395 0.1533353113768703
0.5028575900013484 0.08695106937243047
0.5240289843154572 0.0076854633878009615
0.47094118607049623 0.2510382621445286
0.49366789927301064 0.12934220669471674
0.44219676648886475 0.6596779705597529
0.47160451179199153 0.5760544337581046
0.47152295520283527 0.5763019282967194
0.43572607194292245 0.6588580487239004
0.5286397478301185 0.2633433060618575
0.4591119074583652 0.6195905133379078
0.5421609612001833 -0.024474069055525405
0.4961891263743859 0.1188689428567371
0.43968943934418414 0.48068668783556534
0.5491035790284311 0.06188812811502853
0.5450518745223237 -0.021296547227926066
0.4553702966622175 0.629841157268547
0.5175911911393184 0.33650433680004754
0.4680343009391963 0.27162341378484234
0.4319056868617752 0.5899832042128437
0.46689925169153523 0.5909545986824356
0.4513569020005679 0.639016393864642
0.5095414075460748 0.06311966242754119
0.49007668957656764 0.4900168583396374
0.43760052545963823 0.6531242143778941
0.43375543143998246 0.5575768668158427
0.46847756232847526 0.5839022923865227
0.49069155533293596 0.4865367164648111
0.4326376129109167 0.5799702930334916
0.47923432217383594 0.2089047258693335
0.4828733365985265 0.18919148848533007
0.43531930138237296 0.5383018095902923
0.47307550385956587 0.24442713165871366
0.48735856403557165 0.5011644604121477
0.5345189576149096 -0.009274472512025289
0.5453391162480724 0.10315646613566276
0.47065159042968285 0.25958962621034853
0.43435856251013105 0.5572120852030653
0.5197209035936257 0.3181782392844825
0.5432098839242301 -0.011900000952310474
0.538267892974402 0.17583195353446124
0.490428409996086 0.15255540876184082
0.5450692650113289 0.1029355948753281
0.4655758316279846 0.5907054724251277
0.5121304433128191 0.3650161637186762
0.49193993500722455 0.47680495752833085
0.49979888758400975 0.43572570414440825
0.5471605395216536 0.008804236047792013
0.5292655513619777 0.24861970675147127
0.5458235656239047 0.08937274797374872
0.4727287038051087 0.24949688570377626
0.44338553295747646 0.4586557009804184
0.434801300635006 0.561078361762438
0.5443229440247779 -0.004090316754034928
0.5472021504145745 0.059648962030455444
0.5438541834369116 -0.005051607203592434
0.44000314948201397 0.4944803861569147
0.45966366013224286 0.6076935559847256
0.43521144237625575 0.6234922210284117
0.45950200675281166 0.6075481262967273
0.43433317684540806 0.5985674773031509
0.45283797367832634 0.6246639983576685
0.49247759582689277 0.47040902539384355
0.5335744667707277 0.20977891936433046
0.5212057549108123 0.3022602266073613
0.4868344563000349 0.4976025973660625
0.5047040135580866 0.09151834484886567
0.4530007667790784 0.38441807136977246
0.5408934298177849 -0.002664473906802023
0.48683758746977446 0.17533060013166546
0.5203743718487 0.30731070550079176
0.4992966790255954 0.11523825867040527
0.444660708767497 0.45344945200748343
0.505366766081398 0.08925001125481291
0.43514133911217656 0.6059765391693008
0.43506010208708173 0.6023144711868795
0.44776863684039714 0.6316213300125337
0.4896668059387385 0.16202619434964838
0.45177194472817406 0.6240914047911952
0.49062770500490105 0.1577068098167329
0.4575752544956127 0.6092199258443651
0.4683457805468084 0.5737857091044969
0.4899397588742307 0.48045596688014136
0.5155635573565318 0.052193341935210746
0.48046599535323364 0.21175255810391658
0.5431156972451855 0.1068558666925914
0.4748004423118516 0.2445643680050975
0.5208115477760187 0.30047421101800786
0.5221841837680504 0.2906284835285575
0.5220580760910689 0.2905194263196269
0.443541578359635 0.472512312992146
0.5430047661652888 0.10117630875853134
0.5305757259487524 0.2264023692763253
0.4370494519806507 0.6069952867060704
0.5357618978972934 0.18155291556810393
0.4880202264294049 0.17428360686077404
0.4917556770162289 0.4684078417220614
0.5384215173102247 0.1552073068164277
0.4450092987214522 0.6271411715029909
0.533828408634224 0.1976131081170176
0.492286949977614 0.46488311110291747
0.5105684423308725 0.36335819881303255
0.44743232100865526 0.4389920000718699
0.43702109165099656 0.5943617244041408
0.501925392390479 0.11008453518376005
0.47985317358495416 0.2195844709265673
0.47847333911009265 0.22784829477623525
0.46467586658302107 0.3116389031638258
0.4379687627677946 0.5551327468048615
0.536910523987977 0.012254815370497774
0.5140394492754814 0.06379509774732695
0.45383204994542203 0.38910823706319997
0.47938053236274536 0.22343120722607202
0.5420721412466976 0.10215769880040249
0.5178986277309563 0.05187723054507165
0.5421051482265387 0.02759448611603199
0.5042941544311609 0.10294265818366988
0.542895214835759 0.036867979492806846
0.46200149649723454 0.33220461853627237
0.5233258632005701 0.274485260728222
0.5038729857831412 0.10553870781211927
0.5318243633240043 0.2078404332517816
0.47880601833558734 0.5234196201039683
0.442436026843506 0.6149773899197166
0.5430609006492148 0.055356833925018556
0.44643512023176746 0.45574208278578476
0.43842256193500406 0.5708970868365233
0.5382667355952853 0.1445821287182154
0.5274906950521274 0.24233088980637563
0.5222230730510223 0.28146151819498666
0.4927473452397342 0.4576322096777612
0.4567183677226872 0.5994807130734205
0.4428482427807183 0.4942063758406232
0.48521164470642253 0.19489235304379005
0.47452502803707997 0.25438503691902525
0.5035004915929601 0.10865384356528285
0.48648780178227635 0.18879127661870276
0.4862120408670542 0.48867600420344326
0.4748348912134482 0.5382761639280105
0.541252719920297 0.10023653381617992
0.44331831592191895 0.6112929153850764
0.5398304406564092 0.02800385975434816
0.5408969506260917 0.10287730948944906
0.4854443253068697 0.1954659908043297
0.46320944922717266 0.5785376036989076
0.44742601873536614 0.6110904781004294
0.5317774573753433 0.20290336176029466
0.5239014504329065 0.26581115301693536
0.4687704423568453 0.2924233483598444
0.48421169239272777 0.49544192267110354
0.530576594464333 0.0279818435085617
0.535956675019603 0.025750887886263563
0.44078270579042367 0.5935828363178026
0.4400805744595593 0.5517132166964331
0.5224192191708015 0.2749733261476681
0.4570878052082955 0.3741824487102403
0.5086054935427353 0.09195681587011428
0.4497370962877076 0.6058681936710242
0.44332299742181935 0.5003106658929743
0.44819627625000363 0.6066149113597143
0.5263432239520469 0.2443644183688889
0.535719531621781 0.16075513444164713
0.5111914656981984 0.08295143096671254
0.5255824484736543 0.24975890445876248
0.45108878940986674 0.6029786041501835
0.44268075513903077 0.5987394843685645
0.47261600330709197 0.5422000110585579
0.49319896159353277 0.16001931840809336
0.51121280811178 0.34729135290145674
0.463216150694603 0.3327993721870235
0.5157207366627347 0.06870714404290412
0.5186814998970715 0.29819979357637605
0.5402195720156385 0.05437251876825844
0.44654518106439833 0.6015436016207323
0.5270665506176112 0.23439615959709803
0.47047333987375917 0.28691753687309784
0.49755629635596066 0.42441002369499525
0.5150603756450076 0.07283079088604882
0.4415646700336302 0.552697796125984
0.462143223682343 0.5730466974566073
0.5227312462351699 0.05222711805684277
0.4891732522662323 0.1839024402792595
0.4448958274595632 0.592148788385344
0.5270055499031758 0.23153673296872723
0.4914568865911978 0.4538877193828199
0.44698267422922044 0.4722880192168115
0.5391882647653656 0.08601715020458078
0.49090009734648654 0.4562592817303126
0.4441824090897551 0.5072710517045267
0.5391835291151521 0.07306879575449177
0.5147621046259441 0.31934759751112596
0.53545180224031 0.043200339970570045
0.5278493939044424 0.044323115917302314
0.5296133036067276 0.20694663620888054
0.5275895780521441 0.22430003524162867
0.47049306831464655 0.2910592362089579
0.5071452758828815 0.3665222961604382
0.448132874299625 0.592663872987921
0.486900917493413 0.4743318451589471
0.5361229222295492 0.13782607649830902
0.5107603207881649 0.09218880611273184
0.5067915261537368 0.3680708651058091
0.5377114432831103 0.05972152165194178
0.4940991917066355 0.4378409384214379
0.5368221026809097 0.12502356919793733
0.5185254981635586 0.2915452416781985
0.5378131302262722 0.10644202493609267
0.4735055994547469 0.5306811059228957
0.45264318729548864 0.5880546694318438
0.5070998993269482 0.10724995214428157
0.4990420231944883 0.41106350454273155
0.44756383731813143 0.5884521741371276
0.47385933293931315 0.5287911407671495
0.4563617893941044 0.5819856303508439
0.47273394603902386 0.5330227999123989
0.4534696206676675 0.5865151341141601
0.4859444048704895 0.4770495211264154
0.5332913238966863 0.16718102775369736
0.44327220241429816 0.5515044474876682
0.4440289089903475 0.5716349115438426
0.47355028094252605 0.2748241377362528
0.5373062871910137 0.06295143636912304
0.4472852731895574 0.5855784628690319
0.536598664569109 0.059031212518240395
0.4493050425437972 0.45710886997824707
0.451826356941892 0.5859929863621551
0.4820949228105138 0.49286928524348284
0.47012673614776956 0.5406354324331359
0.48483350634787864 0.4804495340709902
0.5326656955565203 0.04970657215915031
0.4445779429278589 0.5686239529132466
0.4667033080542154 0.3201069584532412
0.4668573629703144 0.5512918108473723
0.4859560322451262 0.2069194440031552
0.5083357231780155 0.10550875381253277
0.5286993289690667 0.051639369791688594
0.44810054499287544 0.4739716181179032
0.4968034375443637 0.42005459210572127
0.44644280289181537 0.49517110895895744
0.532984415250951 0.16360809146265431
0.5175799701683538 0.29349473710666985
0.5041643602363179 0.3786630081405802
0.49436919976843074 0.165875271298209
0.4585320734284556 0.5725408737772413
0.5251279771179539 0.23622205868859902
0.4860722608411603 0.4728594456478561
0.4447463801979737 0.530891839705951
0.44450750586982357 0.5475397411194072
0.4800073745668022 0.4996174564435809
0.512029642221349 0.09374922714354428
0.5164135882862347 0.07990268262053002
0.4502224559581586 0.5806237694794993
0.5340370956733477 0.1472878632808463
0.5138084062963808 0.08845627156461111
0.500180600784927 0.39992444758769174
0.5003080744148513 0.14023644154302062
0.46479132516193344 0.33666074437154414
0.5235512278957672 0.06289459583523849
0.45576223574836516 0.5739467027559009
0.45812951369161825 0.3872051309911386
0.5273485462528283 0.05876035521848566
0.44786299993017264 0.4861151647603803
0.46919205845434553 0.30850756574665317
0.5068028445095193 0.11540906059279932
0.4535430191029774 0.5756548684282206
0.4720215038841579 0.5284279162488046
0.4959264722049912 0.4208992105609064
0.4498675335345442 0.46329802490551764
0.4931395323367132 0.43524345132784603
0.5315518197473621 0.0606898296198346
0.4918408923717115 0.18196819203087378
0.5325140095726468 0.06294942597114517
0.49096287423933793 0.44546283944233434
0.5244795072310482 0.23493473825421196
0.4808983284974635 0.239980531777793
0.4462774296959564 0.5230600958189724
0.5353972033949359 0.09714452686556951
0.48159448632461466 0.4883243952675378
0.5345880008159384 0.07629910695145181
0.5229208161240315 0.24652017774055945
0.5094490696843329 0.10829698773678409
0.5346567688601462 0.08127302967401429
0.48122359613757426 0.4891971607213792
0.4854687745696323 0.4699610974873565
0.531846590349794 0.16076454525993444
0.5319138315143347 0.06685476416874137
0.48502185589833124 0.2188536209355787
0.4557559795762237 0.568229611259703
0.5084322898253708 0.11275413172806781
0.45331965175356526 0.5701743974901246
0.5273510577517078 0.20683172464342192
0.5344635085912588 0.1142740394847257
0.5342989546177437 0.11858860370997881
0.44673040788278057 0.5360071886332554
0.5270814320166017 0.20834187219382994
0.5257699654000398 0.06740291191374537
0.5175700223633992 0.08409200495245006
0.5265581454530284 0.06668675607877583
0.49129128135903577 0.44053002531624097
0.462454520262918 0.5532325411345922
0.46661555564841706 0.5415082887294247
0.44961603836137864 0.5630265940781141
0.5311991391066646 0.07037316112302872
0.5223486258862092 0.0744180716164009
0.45629448452484167 0.4105489354152936
0.5334891106419084 0.12892274458950936
0.4479327045918299 0.5517772858798424
0.5169032974040415 0.08748522436438932
0.5040964478032385 0.13176719007910975
0.45387808205510555 0.4329512012954235
0.5015890583572259 0.14212539828449655
0.4634742775134187 0.3544871700279133
0.5199825712656918 0.2647304505132251
0.53332018016224 0.12978697084099133
0.5338113685228002 0.09159003934322518
0.5059384170419069 0.12502652196870923
0.5295031068325469 0.18057207839774847
0.4475072400843752 0.5357390152965422
0.5267134069039079 0.07015337115024245
0.500961883807271 0.3875001919741736
0.4533622889588462 0.5634160100412187
0.5301671616953887 0.1702460607767491
0.44792619573485026 0.5220965285178383
0.45697061201348854 0.40835982808905236
0.475834771361835 0.2752204776839724
0.5328860840978134 0.12850676168012942
0.4628106843747598 0.5483661072451187
0.5332298307164365 0.09653872185896084
0.45177708750177625 0.45944716634941907
0.46676800951116826 0.33387769459087613
0.4945277558095479 0.42052929095911296
0.46027191369572085 0.5535781194759752
0.5329712516167217 0.09369238699707028
0.45325389677539374 0.44470091559786473
0.5330887351499809 0.10652077953639649
0.4864987902687134 0.45955799113664186
0.47704921533443184 0.26927502437005746
0.5205367627676989 0.2560457497815838
0.4488927261382657 0.5074951036811854
0.5104445014853369 0.32656178426581794
0.5056621250557658 0.3561310245895015
0.5321181251405814 0.09615097569868336
0.5191106027016057 0.08833348947861497
0.5018256502583044 0.14617051442555518
0.4491067339377536 0.5332219118820531
0.49844647848627033 0.16093120268968875
0.48634900638826206 0.458186990970197
0.47833926676210503 0.26378179359233256
0.44908475968244055 0.5265469749474692
0.44909583760580385 0.5274141664914325
0.4676117138400423 0.33160458772297874
0.4973000551701173 0.1661111153241439
0.48792225796037725 0.21130081341329499
0.502566442732326 0.14356501245584585
0.49875648444864107 0.3950474309183951
0.48208463671738144 0.24256722225237626
0.4505274025295513 0.5462721340726029
0.45225470594426165 0.5526016578225845
0.4623331869290862 0.370520902847264
0.46512842353890493 0.34992021432336395
0.47372967504673846 0.292629382054725
0.4542073293455857 0.5534391393418234
0.48549467153558257 0.4610331235925127
0.5297558059313171 0.16230235423896833
0.44953625044893886 0.5256755816567971
0.44973180597649365 0.5316482566467964
0.504637126938081 0.13662843428179539
0.5309390818176164 0.09336689035745138
0.4798118291128076 0.48521903273489064
0.4959083304964391 0.17412166335263946
0.48180947599159063 0.4765930615641736
0.5198002933340904 0.09030351734148567
0.5312066266690182 0.10007324374153148
0.49455169496462514 0.41556862396842886
0.5310988040383952 0.09918659698190346
0.47299553816807793 0.2989530496973152
0.5281422694738495 0.17861896344168127
0.46759538096953496 0.3347710974052771
0.5301643683684722 0.09257095077252098
0.507423432262917 0.3414755191715684
0.4527957063862067 0.5474017636458313
0.5018628933162255 0.37470686617632865
0.5311203486495137 0.10525163514371139
0.466228907263114 0.3450479820071273
0.4987964134090664 0.3917920516891864
0.46198505481704555 0.37724483492678385
0.4780036970570537 0.49073755168205224
0.5277296503429232 0.18005090894880604
0.4518063853409334 0.5381520211320843
0.4793820108630066 0.262394847049646
0.4629085475996367 0.5380047200138667
0.4531985183898554 0.46270014506135393
0.4537457696777467 0.5435703742533455
0.4569989053264645 0.4225974673099455
0.5284941222012538 0.16676794753743707
0.4627871860694356 0.37337588207455497
0.48965570044541357 0.2076708488346357
0.4683438566410265 0.5225389356431167
0.4595485590737983 0.5422507935427037
0.5219310331494266 0.09233465079509706
0.48248922163851016 0.2462887737806967
0.5190798953792801 0.25584918091575304
0.5221729100300573 0.09382883823809607
0.4839494674507655 0.2392653162458398
0.4811676973608051 0.47404300867430926
0.46415668627379775 0.5316798308042889
0.4691967777624523 0.5180613162635428
0.4582848990828369 0.5407492599145991
0.45859961264617005 0.4116956248054695
0.49325108598665895 0.41704934319144504
0.4742229309399828 0.500669121824378
0.46349180658200495 0.5323901319356352
0.5263766750691008 0.1861749000400641
0.4653028684846316 0.3579037647680927
0.45961780245795625 0.40377991164694116
0.489999217328601 0.2087047533569515
0.4543284911969099 0.5365661935916823
0.46180934147921904 0.38591042919345275
0.4965705299701337 0.39844451177456186
0.5255605071877257 0.09642234174034048
0.5165328554124972 0.10650602082874538
0.4558675720913071 0.5368360144609059
0.49693783887043097 0.39572487441013804
0.4699881629831832 0.32643537201754613
0.45309151915871815 0.481695270530365
0.46390631917237773 0.5288325448178459
0.4782046019274877 0.274955077395016
0.4880484983425279 0.440259038904248
0.4528398448142561 0.519268255944958
0.5221534093950837 0.2241467908539767
0.5196717212459436 0.2454136285589157
0.5031865947116717 0.15171132415317068
0.4602011583541668 0.5338856626952153
0.4531718871271073 0.48584773985050633
0.5146881318356794 0.1136689950828016
0.5260450371996269 0.18203136276438725
0.5024295361398539 0.36213219206547587
0.4897100134583942 0.4303809506002252
0.4632663436607789 0.5268910631886627
0.5180851449500943 0.1082909688255449
0.46297276700558976 0.5263921108289593
0.4657583028613602 0.3606758122130991
0.5260307740803777 0.17682575067957762
0.5004414074341679 0.16547545514988204
0.5080651830567955 0.3262525125291931
0.4587324783268432 0.5296191590632882
0.5021817351112499 0.3621079635359785
0.47639889440403344 0.28940918837808516
0.524562280460153 0.19324833955142395
0.45818299582519373 0.5293482185734919
0.45371947178099226 0.498408501466844
0.4864320763027485 0.44429468868584543
0.4622471769810485 0.3901122242517081
0.5177476456392809 0.2558528345852147
0.5074489731503713 0.13957492809090422
0.4778989220486796 0.2808644371575615
0.52581380213439 0.17600367950842655
0.5143681284259134 0.28155842542627907
0.524362747588629 0.1078496745246138
0.4906246990204035 0.21164161792871417
0.5177749141273303 0.11164547644959066
0.4690692169097598 0.5098827953001841
0.4954773987034137 0.3984858499447834
0.4867255102895391 0.44189967092502114
0.5165336259314935 0.26416222774364284
0.4550616373801522 0.4699140762669778
0.47858384801335496 0.4766613226945391
0.4553004380247078 0.517679353768902
0.5133227683314169 0.2875651394194625
0.46361330293944963 0.3816529114344607
0.46940265264414754 0.3381298101851664
0.4596079407266571 0.5246640756675425
0.48508324766121313 0.4481421462868007
0.5107450752570833 0.13129983251258892
0.4749376780290979 0.48881334366674123
0.4835723741766661 0.4543446474242012
0.4775656387859325 0.28573118749176896
0.5042608788911292 0.3458684181579379
0.5007005451376901 0.36694317874952054
0.4746090593822636 0.30463153712336766
0.48955933121085754 0.2198688357717189
0.4633249947209498 0.5180459309627459
0.51302482599361 0.12728980794637668
0.4920052845529179 0.4126201525091906
0.5254539015942963 0.12738815711463314
0.46449265456234407 0.5147376350410111
0.4620200323072668 0.40040705542763577
0.5218552365488787 0.11686425682807577
0.4671216279818929 0.5085543812008373
0.4568019789837786 0.45966593389213006
0.5043917108575814 0.34238262627720095
0.4596391590194479 0.4252111774790843
0.5191224138708009 0.11886015406094952
0.4989159718299854 0.17941869248677955
0.5224678628762037 0.20001635088193925
0.45847045640871564 0.513008336730854
0.46976948670077573 0.3415549002053635
