mu sigma
1.440471182964959 3.9401664543888604
1.5820022987716051 3.7505839775211953
1.5976188188597773 3.7385967557966064
1.522552562725477 3.808219068613886
2.4171644107554466 3.6835479874797783
1.4606942876696818 3.898880210317399
2.0114634884415894 4.488874773952673
2.407204270033214 4.413605229518024
1.4516855039644454 4.181846153908959
1.9282880494801478 3.6090341329155837
1.7664755306339541 4.44050065860661
2.6340671067972985 3.886499531870853
1.4784526809649812 3.87355891748509
1.7014980492171372 3.680841847734199
1.8886090856553384 3.6191811014479334
1.5990937901234978 3.7467068817391747
1.83129554762304 4.4550217218100086
1.786761559451135 4.441378644336174
2.2120468454476763 3.6196545682344063
2.4037877594402213 3.684553181349361
1.4906095000297421 3.864695330436237
1.5473801302049157 4.301850635272368
2.413674106969289 3.690015903055309
2.3952155933843646 3.6811571295351215
1.983193325045351 4.477677755598081
2.669025003854599 4.069581679216993
1.4633364154114836 4.180391248656531
1.4522815614641011 3.9544952684682486
1.6821152755330093 3.6982539946499546
2.395440136386654 3.6846967909726147
1.4418617798507845 4.007642353005736
1.4431322646546978 4.0188057558237755
1.4434837303474992 4.033984423094641
1.5905521645129248 3.765278062418345
1.7097616374604494 3.688026167571165
2.1684092423365264 3.6200072434131387
2.0578619618560308 3.6120216189678
2.2589665909207453 3.6390517027950344
1.696572363135305 3.6969666466302766
2.5072489163698486 4.327910666896184
1.8835866451904484 4.453279241718707
1.4792268113718288 3.911606077942754
1.758174778806243 4.41647931332424
2.4196135602027855 3.7045023440837452
2.2042008266875976 3.6278239647533552
1.9970090387020154 3.6158651602174428
1.4493993264318041 4.041067849641484
1.4941922763010003 4.208580457080426
1.4507156354917823 4.064776575562312
1.4554183146410697 4.097812014716875
2.430823952027968 3.7138284646411406
1.8412241539050762 3.6436519853375384
1.7527830278158902 4.410589101757153
1.5376337599360343 3.8278741633484867
2.3395238368548124 3.6695555976387673
2.208405118495724 4.450270213124888
2.578850310540162 4.247368489455801
1.6913765650031691 3.705721218388239
2.3826140536419627 4.394825461883746
1.8690643554955935 3.638613119305413
1.8481221160487644 4.436727170415067
2.155443355766761 3.625208669026295
1.9959923731334375 3.6208426611684374
1.566274763762977 3.802618533870303
1.7238500600045235 3.6917930769185516
1.707570028642562 3.7005972401763665
1.554694138286008 3.820487574241177
2.2609514640415074 3.650373340825811
1.4718442737351771 3.9829848491796875
1.4656183674233452 4.037727729669312
2.1798384160797313 3.6342215239686873
1.4677185135776218 4.070849725110496
1.4676226867317899 4.023815317330786
1.5372519286787323 3.849095191038848
1.5536020999224498 4.2583984407697635
1.5887477566238966 4.29396710031971
1.6659870079263452 4.351133388191379
1.8914524513187139 3.6423199025485307
1.512833449421635 3.888040169046148
1.5506597109788174 3.833608727523555
2.416063465505089 4.362522035213654
1.473057054188563 4.079901381361987
2.441917924603286 4.346272372587306
1.6641577327542278 3.7363002810677495
2.631727809618277 4.060244852011519
1.737119167740364 3.695779591684667
2.1290870094867853 3.6321951718911634
2.5245176639664506 4.2778480162413475
1.5407335694625077 3.8533169183017186
2.3385192900207428 4.394509717353126
2.3154586500494547 3.675979070508036
1.6324192540912854 4.32096051081386
1.818179202937909 4.411463432100467
2.6242384734519266 4.020096690508761
1.5480269291803626 4.234894712959516
2.456079274028971 3.7535037744704804
2.290477395274823 3.6706703977102206
2.4877962470644546 3.780813884890216
1.7347054230677126 4.373811340030587
1.770847850803566 3.688195773599096
1.9732727934747085 4.435292764301688
1.539023366098373 4.214630089226016
2.0975384341307812 3.635954046940051
1.8034712605038343 4.398917205865405
1.5020163353885327 3.946104934187176
2.28689401671828 3.672496223746015
2.3884150728289466 4.361090266509926
2.3346142790862214 3.690945104569966
1.4877987843585898 4.061040746706771
1.4918910430447088 3.9960459106937254
1.6876803468702797 3.734674399624557
2.110100948326471 3.6393897910909185
1.6652943722153057 3.7494587657941936
1.79147166694074 4.390376167624682
2.5346766423545293 4.2451350097649545
2.1153104525709674 3.6410019826945863
2.6105019202175725 4.005011896460276
1.7747691315716991 4.381060397293092
1.5113489637660913 3.944533258495184
1.5213806673578476 4.161236983624112
2.5844126284975713 4.1581950190026715
1.5945800765317393 3.8151374694095592
1.9119464447482848 3.6545721483210363
1.4994763571263734 4.075796611177171
1.8135115502899097 3.681877153964251
2.364336276063371 3.712838276446582
2.0346538950932564 3.643021758769625
2.5472224554578995 4.216130159974713
1.595817307752492 4.261021794376139
1.962734898980833 3.6485607205282715
2.5803892380991895 4.156376203612777
2.604001614902682 4.017324068603597
1.5790641572465867 3.8379612744860974
1.5002788885953213 4.045698842573139
1.5791884865228818 3.838641973384406
2.4132673563938325 4.331895731948135
1.5235472228384246 4.147402341898258
2.0130364550562305 4.42142788957647
1.6462153258384085 3.7783465214941523
1.6237078907452236 3.7975982848334833
1.6451282375658967 3.7799126918133688
1.6228997836140655 4.274784754313699
1.9948160665967052 4.416293138184938
1.5141938479067731 4.092131179678518
2.314630623209538 3.6993309413998166
1.510610618056939 4.022258823866593
1.95223775549838 3.6571624922743897
1.5112426233976861 4.053267411709885
2.2887068426671857 3.6902936094685135
2.5092441223090973 3.8334069145862997
2.510513760970945 4.240651826706965
1.8265094254679446 4.381557783193103
2.1552389605609252 3.6589265981695
1.5255452232777207 3.959406249833948
1.6659775245758606 4.3019321719879455
1.570432005396435 4.208084034656892
2.526275087042662 3.8577983696168157
1.6589044233103456 3.778793111076638
1.5178153739089535 4.01585254482178
1.5178736284790677 4.0604545981196365
2.1432892138827544 3.6598863279323304
2.285646079890203 4.373174543172353
1.7014130706201358 3.751648460352901
1.5757991388063837 4.205797596795784
2.054398674378035 3.6559680525463705
2.463406262498854 3.798250663720185
1.5826138616816532 3.8617981892475086
1.5276050528251632 4.089572226003174
1.5249238433574932 4.003312849997175
2.5789380819061805 4.069408484438305
1.644914420217985 4.272736612783898
2.126751727354361 4.401748368701861
2.5683723746026685 3.9620206513319487
1.785975172924619 4.354994019474243
2.0767101825548226 4.403975119154591
1.6273004082057414 3.81710547833809
1.9042542977779497 3.6759121870827407
2.0393798635588136 4.402953863585528
1.5850449105102709 3.86769783543512
2.4956587013562848 4.233957048410175
1.597575546882544 3.852528595255259
2.1028672055368975 4.400005170385461
2.541267249073618 3.9067551102988896
2.1597130766513093 4.393360713884908
1.8961930205941695 4.384244515127916
1.5774338380112056 3.88345047544248
2.1157314902216133 3.665386604720874
1.7289946367787976 3.7457049876962984
1.541144320938629 4.102386456672661
2.5716082563800096 4.031917895781019
1.9216478408046884 3.676019360509784
2.519862742321485 4.194410670269045
1.5417485333510474 3.9744082984323885
2.2799912362693187 3.703264865262362
1.861285048729989 3.691546958916586
1.8038083911379388 4.353297655753049
2.5577881045341972 3.960414587830569
1.8136767368061262 3.7085732594108083
1.6326883853010177 3.8228720309993665
1.5575769855836132 3.935726514397045
1.6293633239349814 4.240359603411578
1.554783456799847 3.9475540581689503
2.0785198065464523 3.668103875848143
1.9793209496323343 3.6716362921784835
1.6128267062330315 3.8486297412623878
2.1256786815843025 3.6719910735852457
1.7956452515763925 4.345193326941229
1.7093506736415591 3.765390225933347
1.770636785643585 3.731038260801129
1.5497643647913661 4.0938176270177555
2.278812225052551 4.353262191124153
1.5821839126394632 4.171424886513456
1.7240649745279788 3.7582107903649637
2.5584819672863444 4.057909451236406
1.6211739690854905 4.221523847122604
2.250037415842797 4.360261940052109
1.7478512867066773 4.316753022365391
2.074350052557399 3.6730880667499757
2.06620625312646 3.6729156392240125
1.6115129074196408 3.8607136606474968
1.7511424590284859 4.317203415054111
1.549178705785625 4.049556783581645
1.7041687625739208 4.2893693003022895
1.6322735665138324 4.22955278745589
2.436200141261585 3.8031748485022314
1.5943158504793065 3.8880076320829935
2.553754113110126 4.0495297402284045
1.732166335477018 4.3046045856658495
2.3445367845692267 4.319382413829535
1.8351343305387278 3.7108938063324395
1.8543879143128201 4.355410531701772
1.5822649245075522 4.1542563121829215
1.5533654037490925 4.0124870115786155
1.5623723487503403 3.9670144221590906
2.3170153598669088 4.329339112227782
2.188250203939898 3.690382270234403
2.413284991394307 3.7893874760938924
1.555491132276236 4.0467173438986945
2.1822108659405637 3.6900233411825383
1.5621565128840698 3.9772800939642807
1.557777491290149 4.062257204742574
1.7237955535516412 3.7680390579201384
1.9700574047108494 3.6835662976020234
2.024349666145044 3.6791968119406713
1.5594065399653039 4.008985694920377
2.463135647300867 3.8386191901427718
1.7514780044379497 3.753600232158262
1.597527680335087 4.168385310270577
1.8308383491457338 4.340973433132436
2.531891620957111 3.95574335218294
2.2670875238686836 3.7163142397289337
2.5238680793666357 3.9396716901339808
1.834741837084891 4.338468417809542
2.1487743119647034 3.689489932422184
1.8065535629941836 4.3274197580923355
1.655916749882617 3.830611785356222
2.3495062333212484 4.3019112924946095
2.522185400145777 3.950514693349844
2.2343694989948557 3.711216535303459
2.3324906906388985 3.7516635883353535
1.809649387400709 4.322743876381173
1.9388309707793911 3.696575739879218
1.635147690902914 3.8611535655385802
1.6150837859936582 4.1725986623617635
2.1379053168396838 3.69314892660168
1.5733236008078395 4.051165450453425
2.3941832354977 3.792337468840302
2.0012232342734504 3.6904104768956953
1.8096737937366443 3.736716558037013
1.596492879705701 4.129747895899747
1.6744287523981667 3.8244034938033153
2.5031346113315247 3.9230834111525663
2.0028439033866907 3.692347283668074
1.6007562484124116 3.9271415592523757
2.1994640381977932 3.7078609447670994
1.8800192342221644 3.715033674727858
1.702132556223933 3.805796480521316
2.5197378858784343 3.9914336659677705
2.165606588035215 3.7036628156959237
1.6195657921276123 3.9002491230756378
1.6357886009708955 3.8777396664174253
1.6538534426488174 3.854962018667973
1.6902806942115962 4.239061370602164
2.3758374581348365 4.267551269812297
1.6417057027070094 4.187152688100958
1.676266155031827 4.223988300579872
2.20651746731452 3.715104861456421
1.598050482486276 4.103528647622426
2.0303719143546988 3.6969154718544903
1.6086795966542335 3.9311689618689747
2.1370833584086073 3.7033633726924666
1.9150792238186545 3.71309087995124
1.8175697356857676 3.744491390104715
2.3179830301306517 3.7605695624552244
1.6584418975848476 4.196889568882153
1.6892359581189083 4.227652428508125
2.5097716274880497 3.9988574754273056
1.6441251169661746 3.879280540061229
2.1181754371337385 3.7036129435806613
1.6050172572854482 3.9556416427904653
2.412791899046263 3.826878142434343
2.456867612410531 3.8758178295988253
2.5082735420588858 4.063464816470427
1.8275879660052372 3.7433042355089503
1.594390842503858 4.016212251271928
1.666792544834338 3.8529238419523817
2.347629765684919 4.274123978843689
2.1490260600357325 4.341615098731938
1.8183223006451064 3.7482412485966723
2.3278834800777375 3.7687326176224896
1.5954863328037379 4.0231970647857525
1.805554946776354 4.297073720120709
2.443505958184311 4.18990481167975
1.9127238975782137 3.7199771654123635
1.6022705099236174 3.993497512008636
2.1989538622724343 3.72201669809583
1.88376740249394 3.727874839387905
1.9325426710740463 3.7161347834752654
1.601056027102262 4.050270813848107
1.8054723877960233 4.2935395253921795
1.6524510273643498 3.8794477535405774
1.6955272004093207 4.221957384364477
2.5000252068638527 3.992711252599342
1.6033578102413266 4.005431883176898
1.612033893309744 4.094115649717539
2.2376879079222345 3.7349832272783687
2.3582430988243286 3.793492495351344
1.7667863986829768 3.7807793826687184
1.6039373958036873 4.029633869448718
1.8223611354283815 3.752964424273945
1.703893022137225 3.827554305142824
1.7952371227817099 4.284584222769679
2.3116282261000944 4.283131782236291
2.299401985158878 4.287533263109806
1.6137242055347363 4.079921617049764
1.8116354544727578 3.760619464269187
1.842449781449414 3.747526707494058
2.05091020682832 3.709474745660642
1.8218525852668606 4.291960698503053
2.401839388656524 3.8354104295747864
1.6112348631616993 4.013537937470454
1.6408749237763365 4.137338291016893
1.6811280014652596 3.8597495719158066
1.6206652374095378 4.0832855765347915
1.614068657345892 4.013166293343243
2.2245067664550175 3.7387844847347833
1.9348833070003082 3.725006180290289
2.4755962751160703 3.9483853030443665
2.4650772090380304 3.9244424910058897
1.6160264223459737 4.0132322990699425
1.6158357421264544 4.021859820331191
1.6172480431240521 4.020647804527826
2.020403552845411 3.7168054034284568
1.6269149215482739 3.966720001009408
1.6670722102068576 4.165943475145962
1.6389636200792332 4.117937359729998
1.6739944893629448 4.174263980206819
1.6768350177956588 3.8739365926135836
1.6416176780566707 3.932532221685869
1.6382040993108995 3.941467839743552
1.8372756586797936 4.287719263284713
2.10958793225724 3.721084930892267
2.466829645388961 3.9466267088063813
1.7165816672017498 4.2140840749190165
2.380567485318815 4.220271614637347
2.3445391094485957 3.802546471948049
1.7647976384864428 3.799691687741039
2.177841561290158 4.312032064357599
2.405400766759909 3.8543064136067353
1.6280342016323908 3.991216978842126
2.4104934999067122 3.861379499265097
2.092895227809989 4.322276690389505
1.9512965546485923 3.7294728215865893
1.9177386801238212 4.308185231276399
1.627310569785471 4.0140946011021805
2.046151605352 3.722007299354087
1.7490080090233224 3.8146158544381565
2.471749177840352 4.064977262048732
2.102743201061018 4.31903032331373
1.6578460384869198 4.1324304759410975
1.646544512980799 4.10760133537495
2.1115549234222564 4.316821075575645
2.0334537267565964 4.319162657906356
2.1842232994126127 3.7395614209948698
1.8001595736434468 4.2601314292307455
1.7430139026189073 4.222958358948334
1.6690587748079926 3.905596138648546
1.638928165340017 3.9869775602000495
1.6710769665616145 4.143030239402529
1.9806464736129048 3.7314937211641395
1.7595650244938037 3.8147208988500854
1.928997814383896 4.30184229040298
1.6457517955626504 4.08328263888943
1.8873938659632818 4.290658327384654
2.2339357753936575 3.758864416297382
1.639199093208753 4.029857214877655
1.7885658194869238 3.7977190354964643
1.7202970159669315 3.8506747146413116
1.660489867237477 4.113643045970079
1.6948892849130992 3.879673129978005
2.1434425404629103 4.3045676673946565
1.7533323686092799 3.8231676260110095
1.7186495977601484 4.192411561077899
1.7510682126317492 3.8252565376159122
1.654412283087962 4.093003334678797
2.2360423445762394 4.280101131351192
1.7997191620757813 4.249289103738072
2.4308652568447284 4.13228203214164
2.4564590921454346 3.989171288763068
1.8474045662933654 4.270155957104516
1.7838679951924354 4.237436883299647
2.4581328883102165 4.025773042629528
2.4503366293821127 3.9693557760198703
1.962298430647851 3.740960899912249
2.041626861180567 4.306638593051736
2.0591125695795918 3.734006950553448
